Customer ID,First Name,Last Name,Age,Gender,Address,City,Contact Number,Email,Account Type,Account Balance,Date Of Account Opening,Last Transaction Date,TransactionID,Transaction Date,Transaction Type,Transaction Amount,Account Balance After Transaction,Branch ID,Loan ID,Loan Amount,Loan Type,Interest Rate,Loan Term,Approval/Rejection Date,Loan Status,CardID,Card Type,Credit Limit,Credit Card Balance,Minimum Payment Due,Payment Due Date,Last Credit Card Payment Date,Rewards Points,Feedback ID,Feedback Date,Feedback Type,Resolution Status,Resolution Date,Anomaly
2133,Brian,White,67,Male,Address_2133,Colorado Springs,19458796986,brian.white@kag.com,Savings,9415.99,18-08-2020,19-12-2023,2133,25-12-2023,Deposit,371.55,9787.54,81,2133,14117.44,Mortgage,9.65,60,18-06-2020,Closed,2133,Visa,8627.76,2781.97,139.1,30-07-2023,16-08-2023,4185,2133,17-07-2023,Suggestion,Resolved,14-02-2023,1
2134,Daniel,Green,22,Other,Address_2134,Dallas,19458796987,daniel.green@kag.com,Current,7203.68,29-10-2010,06-12-2023,2134,01-03-2023,Transfer,805.02,8008.7,35,2134,15638.59,Personal,3.93,36,29-02-2020,Approved,2134,AMEX,9295.42,275.4,13.77,24-10-2023,26-01-2023,4808,2134,09-04-2023,Suggestion,Resolved,22-10-2023,1
2135,Timothy,Brown,31,Other,Address_2135,Denver,19458796988,timothy.brown@kag.com,Savings,4862.23,16-05-2005,19-01-2023,2135,25-09-2023,Transfer,1366.74,6228.97,66,2135,30331.68,Auto,3.34,48,22-08-2021,Rejected,2135,Visa,8522.48,4016.33,200.82,13-01-2023,20-08-2023,1467,2135,09-03-2023,Complaint,Resolved,28-06-2023,1
2136,Donald,Anderson,48,Male,Address_2136,Indianapolis,19458796989,donald.anderson@kag.com,Current,1978.3,10-06-2009,05-12-2023,2136,06-07-2023,Transfer,3531.62,-1553.32,53,2136,9784.18,Personal,4.96,24,13-01-2020,Approved,2136,Visa,7697.08,263.41,13.17,21-07-2023,06-09-2023,6422,2136,24-12-2023,Praise,Pending,10-07-2023,1
2137,William,Harris,57,Other,Address_2137,Boston,19458796990,william.harris@kag.com,Current,5211.58,07-10-2009,18-08-2023,2137,06-07-2023,Withdrawal,2378.48,2833.1,31,2137,24186.45,Auto,5.99,48,08-11-2020,Closed,2137,MasterCard,8187.21,4836.32,241.82,20-04-2023,12-07-2023,2540,2137,04-03-2023,Complaint,Pending,31-05-2023,1
2138,Elizabeth,Baker,23,Male,Address_2138,Seattle,19458796991,elizabeth.baker@kag.com,Savings,7145.79,27-05-2021,29-03-2023,2138,13-02-2023,Transfer,174.29,7320.08,26,2138,13298.27,Auto,7.22,24,24-03-2021,Rejected,2138,AMEX,6022.94,2283.32,114.17,11-07-2023,17-05-2023,6578,2138,27-08-2023,Complaint,Pending,05-01-2023,1
2139,Michael,Wright,45,Other,Address_2139,El Paso,19458796992,michael.wright@kag.com,Current,8556.41,04-12-2007,10-03-2023,2139,15-06-2023,Transfer,783.62,7772.79,31,2139,10701.51,Mortgage,7.23,36,13-08-2020,Approved,2139,Visa,4523.55,133.9,6.7,15-12-2023,14-08-2023,7105,2139,13-09-2023,Complaint,Resolved,09-06-2023,1
2140,Susan,Wilson,26,Male,Address_2140,Nashville,19458796993,susan.wilson@kag.com,Current,3308.9,29-03-2008,30-05-2023,2140,02-06-2023,Deposit,1845.95,5154.85,72,2140,39987,Personal,2.05,60,23-02-2022,Rejected,2140,Visa,4658.19,1152.7,57.64,31-07-2023,24-07-2023,4305,2140,13-09-2023,Praise,Resolved,26-06-2023,1
2141,Jessica,Carter,23,Other,Address_2141,Austin,19458796994,jessica.carter@kag.com,Current,5153.76,30-07-2010,12-11-2023,2141,01-06-2023,Deposit,2104.67,7258.43,80,2141,35649.02,Auto,6.51,12,05-07-2022,Closed,2141,AMEX,4856.89,1147.68,57.38,26-10-2023,26-06-2023,4762,2141,16-06-2023,Suggestion,Pending,10-08-2023,1
2142,Elizabeth,Jackson,34,Male,Address_2142,Colorado Springs,19458796995,elizabeth.jackson@kag.com,Current,6237.81,21-01-2020,05-10-2023,2142,07-04-2023,Withdrawal,325.1,5912.71,12,2142,13240.82,Mortgage,2.51,12,31-07-2020,Closed,2142,AMEX,5544.25,4317.88,215.89,26-10-2023,20-03-2023,4864,2142,28-02-2023,Praise,Resolved,31-03-2023,1
2143,Mark,Nguyen,57,Male,Address_2143,Houston,19458796996,mark.nguyen@kag.com,Current,5927.07,14-01-2002,02-04-2023,2143,08-07-2023,Deposit,614.09,6541.16,53,2143,21343.5,Personal,7.4,48,07-08-2022,Closed,2143,Visa,7099.14,369.91,18.5,23-01-2023,17-03-2023,9555,2143,18-05-2023,Suggestion,Pending,22-09-2023,1
2144,Elizabeth,Scott,52,Other,Address_2144,Boston,19458796997,elizabeth.scott@kag.com,Current,618.49,28-03-2020,25-05-2023,2144,17-05-2023,Deposit,1318.34,1936.83,56,2144,8556.98,Auto,9.79,60,02-02-2021,Approved,2144,MasterCard,4295.28,862.48,43.12,26-02-2023,07-07-2023,4310,2144,07-06-2023,Complaint,Resolved,24-02-2023,1
2146,Ashley,Robinson,62,Other,Address_2146,Baltimore,19458796999,ashley.robinson@kag.com,Savings,8109.41,28-05-2010,24-06-2023,2146,06-12-2023,Transfer,1053.9,7055.51,62,2146,29675.79,Personal,7.25,12,05-08-2021,Rejected,2146,AMEX,4027.31,886.43,44.32,10-11-2023,28-09-2023,5286,2146,23-03-2023,Complaint,Pending,15-05-2023,1
2147,Kenneth,Jackson,35,Other,Address_2147,Detroit,19458797000,kenneth.jackson@kag.com,Current,8042.81,08-12-2012,25-05-2023,2147,31-10-2023,Deposit,1141.71,6901.1,44,2147,18814.63,Mortgage,1.7,60,22-08-2021,Rejected,2147,Visa,6149.58,959.76,47.99,05-09-2023,10-10-2023,9628,2147,14-11-2023,Suggestion,Resolved,29-01-2023,1
2148,James,Carter,60,Other,Address_2148,Mesa,19458797001,james.carter@kag.com,Savings,5120.71,25-01-2005,10-07-2023,2148,28-07-2023,Deposit,2477.68,2643.03,58,2148,11155.31,Mortgage,2.66,60,23-06-2022,Approved,2148,MasterCard,6931.05,1065.17,53.26,13-12-2023,04-12-2023,6896,2148,09-08-2023,Complaint,Resolved,20-06-2023,1
2149,Robert,Harris,51,Male,Address_2149,Fresno,19458797002,robert.harris@kag.com,Current,9528.33,14-06-2006,15-05-2023,2149,21-02-2023,Withdrawal,4458.43,5069.9,77,2149,6615.7,Mortgage,4.2,36,18-09-2022,Approved,2149,MasterCard,4527.4,712.4,35.62,06-03-2023,25-08-2023,9095,2149,10-01-2023,Praise,Resolved,09-03-2023,1
2150,Sarah,Thomas,63,Other,Address_2150,Dallas,19458797003,sarah.thomas@kag.com,Current,8279.68,31-07-2010,29-01-2023,2150,17-07-2023,Deposit,2645.66,10925.34,65,2150,34321.36,Personal,9.4,12,03-06-2022,Approved,2150,Visa,5895.43,3092.83,154.64,18-04-2023,27-10-2023,6893,2150,11-03-2023,Praise,Pending,09-12-2023,1
2151,Linda,Campbell,18,Male,Address_2151,Fort Worth,19458797004,linda.campbell@kag.com,Current,7399.54,29-06-2011,25-08-2023,2151,05-02-2023,Deposit,406,7805.54,13,2151,14301.54,Auto,3.98,36,15-05-2021,Rejected,2151,MasterCard,1146.95,354.14,17.71,25-10-2023,29-04-2023,7570,2151,30-04-2023,Complaint,Pending,11-07-2023,1
2152,Kevin,Flores,32,Female,Address_2152,Los Angeles,19458797005,kevin.flores@kag.com,Savings,5204.45,07-03-2017,19-07-2023,2152,15-04-2023,Transfer,940.33,4264.12,61,2152,45462.06,Personal,8.32,60,08-04-2020,Approved,2152,MasterCard,5284.04,1783.15,89.16,21-12-2023,16-06-2023,6713,2152,20-01-2023,Complaint,Resolved,31-08-2023,1
2153,Barbara,Davis,35,Female,Address_2153,Kansas City,19458797006,barbara.davis@kag.com,Savings,5947.7,26-02-2005,17-09-2023,2153,26-12-2023,Withdrawal,4280.45,1667.25,68,2153,10447.48,Personal,1.93,12,21-11-2021,Approved,2153,Visa,8391.75,3359.04,167.95,30-03-2023,15-07-2023,7863,2153,01-11-2023,Suggestion,Resolved,29-01-2023,1
2154,James,Moore,39,Female,Address_2154,Phoenix,19458797007,james.moore@kag.com,Current,2310.03,07-10-2011,26-12-2023,2154,12-01-2023,Transfer,4385.02,6695.05,51,2154,12944.98,Mortgage,6.96,24,18-04-2022,Rejected,2154,Visa,3690.47,1551.73,77.59,28-03-2023,16-04-2023,7882,2154,26-11-2023,Suggestion,Pending,25-06-2023,1
2155,Sarah,Ramirez,35,Other,Address_2155,Phoenix,19458797008,sarah.ramirez@kag.com,Current,5370.83,29-05-2020,28-04-2023,2155,17-06-2023,Transfer,3979.31,9350.14,62,2155,42735,Personal,8.01,48,17-09-2022,Approved,2155,MasterCard,3391.81,1718.89,85.94,29-09-2023,01-10-2023,6000,2155,27-07-2023,Praise,Resolved,16-06-2023,1
2156,Betty,Thomas,66,Male,Address_2156,Washington,19458797009,betty.thomas@kag.com,Current,5307.62,10-07-2010,29-09-2023,2156,02-08-2023,Transfer,2713.76,2593.86,48,2156,29049.11,Auto,5.89,60,02-05-2022,Closed,2156,MasterCard,7951.71,3839.89,191.99,17-09-2023,03-09-2023,6262,2156,15-02-2023,Praise,Pending,17-03-2023,1
2157,Kevin,Jackson,18,Other,Address_2157,Phoenix,19458797010,kevin.jackson@kag.com,Savings,2107.35,16-08-2017,21-03-2023,2157,11-02-2023,Withdrawal,2201.36,4308.71,95,2157,6310.55,Mortgage,7.9,24,21-04-2021,Rejected,2157,AMEX,3886.51,3927.88,196.39,23-04-2023,06-11-2023,4910,2157,17-10-2023,Suggestion,Pending,29-07-2023,1
2158,Paul,Adams,63,Male,Address_2158,Houston,19458797011,paul.adams@kag.com,Savings,9516.37,23-06-2022,08-12-2023,2158,15-12-2023,Deposit,1348.43,10864.8,63,2158,27923.55,Personal,7.51,48,08-10-2021,Approved,2158,MasterCard,4501.39,3702.21,185.11,17-04-2023,25-11-2023,9680,2158,28-08-2023,Praise,Resolved,01-08-2023,1
2159,Timothy,Taylor,37,Female,Address_2159,Dallas,19458797012,timothy.taylor@kag.com,Current,2523.05,02-11-2001,16-03-2023,2159,08-12-2023,Transfer,2743.49,5266.54,72,2159,16098.27,Auto,5.29,12,26-11-2021,Rejected,2159,MasterCard,8391.67,1664.67,83.23,24-12-2023,12-10-2023,6409,2159,02-05-2023,Suggestion,Resolved,30-07-2023,1
2160,Paul,Hall,65,Female,Address_2160,Memphis,19458797013,paul.hall@kag.com,Current,1131.8,05-09-2016,06-07-2023,2160,08-03-2023,Withdrawal,3417.28,4549.08,91,2160,37110.14,Personal,8.79,24,06-09-2021,Closed,2160,Visa,1578.56,2652.99,132.65,30-11-2023,30-01-2023,5707,2160,01-11-2023,Complaint,Resolved,09-03-2023,1
2161,Barbara,Gonzalez,53,Female,Address_2161,Washington,19458797014,barbara.gonzalez@kag.com,Current,4723.39,30-12-2022,10-02-2023,2161,18-06-2023,Deposit,3000.28,1723.11,72,2161,4811.72,Mortgage,4.07,24,02-03-2021,Rejected,2161,Visa,9413.41,4367.88,218.39,18-02-2023,21-11-2023,6846,2161,17-04-2023,Praise,Pending,07-09-2023,1
2162,Paul,Miller,55,Other,Address_2162,Portland,19458797015,paul.miller@kag.com,Current,6892.13,09-06-2000,03-09-2023,2162,01-06-2023,Withdrawal,1135.53,8027.66,51,2162,45976.39,Personal,4.83,48,14-06-2022,Closed,2162,MasterCard,2777.43,2134.57,106.73,22-12-2023,02-12-2023,2019,2162,29-08-2023,Complaint,Pending,02-12-2023,1
2163,Ronald,Clark,42,Other,Address_2163,Jacksonville,19458797016,ronald.clark@kag.com,Savings,2032,01-02-2012,12-11-2023,2163,16-07-2023,Transfer,4516.49,6548.49,24,2163,24431.92,Auto,5.86,24,28-01-2020,Approved,2163,MasterCard,2944.81,1364.43,68.22,30-04-2023,25-01-2023,733,2163,06-02-2023,Complaint,Pending,06-01-2023,1
2164,Ronald,Martinez,33,Male,Address_2164,Indianapolis,19458797017,ronald.martinez@kag.com,Savings,1910.63,23-06-2012,27-02-2023,2164,13-01-2023,Withdrawal,1958.26,-47.63,86,2164,36979.97,Personal,2.18,12,06-09-2021,Closed,2164,MasterCard,7963.63,143.91,7.2,09-11-2023,17-12-2023,199,2164,22-03-2023,Praise,Resolved,27-03-2023,1
2165,Amanda,King,37,Male,Address_2165,Jacksonville,19458797018,amanda.king@kag.com,Savings,2688.56,01-05-2004,18-08-2023,2165,17-08-2023,Transfer,4425.61,-1737.05,40,2165,35528.42,Auto,5.64,12,26-05-2021,Closed,2165,MasterCard,2092.74,2853.57,142.68,16-06-2023,13-12-2023,4408,2165,26-11-2023,Praise,Resolved,03-11-2023,1
2166,Betty,Scott,55,Female,Address_2166,Philadelphia,19458797019,betty.scott@kag.com,Savings,3096.9,04-02-2008,22-04-2023,2166,11-06-2023,Withdrawal,1993.27,5090.17,29,2166,9734.29,Personal,3.92,60,26-02-2020,Closed,2166,AMEX,2267.21,1075.17,53.76,31-01-2023,13-10-2023,9484,2166,01-05-2023,Suggestion,Pending,06-09-2023,1
2167,Timothy,Harris,64,Other,Address_2167,Phoenix,19458797020,timothy.harris@kag.com,Current,2537.38,17-12-2016,23-07-2023,2167,13-04-2023,Transfer,201.89,2335.49,73,2167,44124.57,Auto,3.31,48,30-03-2022,Closed,2167,AMEX,1822.52,3646.84,182.34,18-10-2023,17-06-2023,6549,2167,30-11-2023,Complaint,Pending,10-12-2023,1
2168,Joseph,Garcia,50,Other,Address_2168,Philadelphia,19458797021,joseph.garcia@kag.com,Savings,4759.92,27-07-2022,09-02-2023,2168,11-05-2023,Deposit,3692.39,1067.53,17,2168,12402.36,Personal,6.19,36,14-08-2020,Rejected,2168,AMEX,6444.82,420.93,21.05,26-06-2023,15-10-2023,1322,2168,08-09-2023,Suggestion,Resolved,25-12-2023,1
2169,Jennifer,White,24,Male,Address_2169,Boston,19458797022,jennifer.white@kag.com,Current,280.8,03-02-2020,27-02-2023,2169,06-04-2023,Withdrawal,4601.49,-4320.69,1,2169,10337.8,Personal,3.97,12,24-05-2020,Rejected,2169,AMEX,8575.27,2069.39,103.47,05-08-2023,12-10-2023,9999,2169,01-11-2023,Complaint,Pending,19-12-2023,1
2170,Amanda,Moore,40,Male,Address_2170,Houston,19458797023,amanda.moore@kag.com,Savings,966.42,18-11-2012,08-07-2023,2170,04-08-2023,Withdrawal,1281.25,-314.83,96,2170,26511.45,Personal,8.7,36,11-02-2020,Closed,2170,AMEX,2620.12,1671.32,83.57,14-12-2023,16-08-2023,2599,2170,08-02-2023,Praise,Pending,18-07-2023,1
2171,Sarah,Thompson,28,Other,Address_2171,Omaha,19458797024,sarah.thompson@kag.com,Savings,7320.71,10-10-2004,22-06-2023,2171,20-07-2023,Deposit,2716.99,10037.7,84,2171,49242.79,Auto,4.69,24,16-08-2020,Approved,2171,AMEX,4555.35,1398.14,69.91,29-12-2023,18-12-2023,8728,2171,31-10-2023,Complaint,Pending,10-02-2023,1
2172,Stephanie,Garcia,50,Other,Address_2172,Albuquerque,19458797025,stephanie.garcia@kag.com,Savings,4182.17,06-03-2017,18-03-2023,2172,11-05-2023,Transfer,4040.02,142.15,1,2172,16356.33,Personal,4.72,48,24-05-2020,Rejected,2172,AMEX,7120.76,4943.54,247.18,31-05-2023,19-05-2023,7012,2172,13-09-2023,Praise,Resolved,03-04-2023,1
2173,Susan,Lewis,57,Male,Address_2173,Sacramento,19458797026,susan.lewis@kag.com,Current,3667.14,23-03-2022,17-02-2023,2173,21-07-2023,Transfer,1612.22,5279.36,25,2173,48258.11,Personal,9.84,48,19-12-2020,Closed,2173,Visa,3746.49,494.87,24.74,07-11-2023,14-04-2023,9996,2173,09-12-2023,Praise,Resolved,19-01-2023,1
2174,Mary,Harris,63,Other,Address_2174,Jacksonville,19458797027,mary.harris@kag.com,Savings,203.4,03-07-2013,31-03-2023,2174,18-10-2023,Transfer,1438.01,-1234.61,41,2174,22319.47,Mortgage,4.07,12,22-01-2022,Closed,2174,MasterCard,2748.97,12.26,0.61,26-12-2023,21-06-2023,2216,2174,04-02-2023,Suggestion,Pending,18-03-2023,1
2175,David,Taylor,22,Other,Address_2175,Fresno,19458797028,david.taylor@kag.com,Savings,3052.36,23-02-2003,11-01-2023,2175,03-10-2023,Deposit,2061.22,991.14,91,2175,41899.11,Personal,2.18,12,21-06-2022,Rejected,2175,Visa,9156.13,74.44,3.72,15-10-2023,09-08-2023,9140,2175,22-11-2023,Complaint,Resolved,30-08-2023,1
2176,Paul,Rivera,62,Female,Address_2176,Mesa,19458797029,paul.rivera@kag.com,Savings,8229.75,03-01-2007,25-02-2023,2176,27-12-2023,Withdrawal,2757.37,5472.38,23,2176,26969.23,Personal,8.89,48,24-12-2022,Approved,2176,AMEX,7323.68,515.79,25.79,15-11-2023,11-06-2023,4346,2176,28-01-2023,Praise,Resolved,22-01-2023,1
2177,Sarah,White,64,Other,Address_2177,Philadelphia,19458797030,sarah.white@kag.com,Savings,3469.64,03-12-2002,06-10-2023,2177,28-11-2023,Withdrawal,2767.14,702.5,18,2177,11057.8,Auto,9.25,36,19-08-2020,Closed,2177,MasterCard,9327.45,4242.51,212.13,11-06-2023,26-07-2023,1842,2177,01-10-2023,Complaint,Pending,01-03-2023,1
2178,Sandra,Hernandez,58,Other,Address_2178,Indianapolis,19458797031,sandra.hernandez@kag.com,Savings,9640.57,03-01-2005,02-02-2023,2178,17-02-2023,Withdrawal,2436.91,7203.66,95,2178,44119.67,Mortgage,3.04,48,28-02-2021,Approved,2178,AMEX,8030.04,815.9,40.8,26-10-2023,03-08-2023,1637,2178,07-02-2023,Praise,Resolved,11-02-2023,1
2179,Mark,Sanchez,25,Other,Address_2179,Denver,19458797032,mark.sanchez@kag.com,Savings,3960.59,23-09-2011,29-06-2023,2179,12-02-2023,Deposit,4103.49,8064.08,28,2179,4526.35,Mortgage,8.94,60,02-06-2022,Closed,2179,MasterCard,4131.07,2865.35,143.27,03-11-2023,03-02-2023,5224,2179,31-08-2023,Suggestion,Resolved,01-07-2023,1
2180,James,King,68,Male,Address_2180,Fresno,19458797033,james.king@kag.com,Current,4694.88,11-07-2002,26-04-2023,2180,22-03-2023,Transfer,773.07,5467.95,85,2180,34454.97,Mortgage,5.45,48,30-06-2022,Closed,2180,MasterCard,1229.11,3181.79,159.09,15-06-2023,28-01-2023,9205,2180,29-06-2023,Praise,Resolved,19-02-2023,1
2181,Andrew,Ramirez,34,Female,Address_2181,Boston,19458797034,andrew.ramirez@kag.com,Current,8038.9,21-06-2018,28-01-2023,2181,09-03-2023,Transfer,434.96,7603.94,12,2181,41707.16,Mortgage,1.39,36,29-08-2020,Approved,2181,Visa,5203.61,3834.83,191.74,16-01-2023,07-07-2023,7158,2181,29-03-2023,Complaint,Resolved,18-01-2023,1
2182,Jennifer,Williams,68,Male,Address_2182,Milwaukee,19458797035,jennifer.williams@kag.com,Current,9831.94,30-03-2004,25-04-2023,2182,22-08-2023,Transfer,851.12,10683.06,88,2182,41769.25,Auto,5.94,24,31-08-2020,Rejected,2182,MasterCard,4304.92,652.89,32.64,20-05-2023,04-09-2023,6861,2182,18-03-2023,Praise,Resolved,08-01-2023,1
2183,Paul,Hernandez,35,Female,Address_2183,San Francisco,19458797036,paul.hernandez@kag.com,Current,3778.81,01-03-2008,08-08-2023,2183,29-08-2023,Withdrawal,3522.98,7301.79,49,2183,33109.66,Personal,8.64,36,12-12-2021,Approved,2183,Visa,5545.62,643.94,32.2,11-11-2023,23-02-2023,2595,2183,19-11-2023,Praise,Pending,05-05-2023,1
2184,Robert,Nguyen,67,Female,Address_2184,Baltimore,19458797037,robert.nguyen@kag.com,Savings,1287.37,06-08-2005,14-08-2023,2184,18-07-2023,Deposit,734.77,2022.14,97,2184,13298.87,Personal,4.57,48,08-06-2022,Approved,2184,AMEX,1110.68,1553,77.65,03-05-2023,27-01-2023,6344,2184,30-10-2023,Suggestion,Resolved,20-09-2023,1
2185,Steven,Wilson,44,Other,Address_2185,Colorado Springs,19458797038,steven.wilson@kag.com,Current,5278.27,01-12-2015,31-08-2023,2185,02-07-2023,Transfer,1620.9,6899.17,81,2185,27051.67,Auto,5.96,48,05-03-2022,Closed,2185,Visa,5800.93,515.48,25.77,28-10-2023,23-06-2023,5650,2185,19-10-2023,Praise,Resolved,06-02-2023,1
2186,Ronald,Sanchez,48,Female,Address_2186,Milwaukee,19458797039,ronald.sanchez@kag.com,Current,5958.43,07-06-2019,28-06-2023,2186,29-07-2023,Transfer,4399.61,1558.82,97,2186,31847.28,Auto,2.27,24,07-11-2022,Rejected,2186,AMEX,4717.24,1386.34,69.32,29-07-2023,16-05-2023,2845,2186,21-05-2023,Suggestion,Pending,27-12-2023,1
2187,Susan,Mitchell,21,Female,Address_2187,Denver,19458797040,susan.mitchell@kag.com,Current,9598.62,16-05-2004,04-11-2023,2187,03-06-2023,Withdrawal,709.74,10308.36,16,2187,44595.02,Auto,8.58,60,14-11-2020,Approved,2187,MasterCard,7122.84,2971.75,148.59,03-11-2023,29-01-2023,8640,2187,20-02-2023,Complaint,Resolved,10-04-2023,1
2188,Barbara,Lee,19,Other,Address_2188,Sacramento,19458797041,barbara.lee@kag.com,Savings,4197.83,19-08-2015,19-07-2023,2188,08-06-2023,Transfer,2645.59,1552.24,27,2188,8823.73,Personal,1.96,12,20-03-2020,Rejected,2188,MasterCard,3422.24,2143.73,107.19,08-02-2023,02-10-2023,9818,2188,23-05-2023,Suggestion,Resolved,21-07-2023,1
2189,Carol,Hill,22,Other,Address_2189,Memphis,19458797042,carol.hill@kag.com,Savings,999.02,10-05-2006,22-09-2023,2189,01-07-2023,Withdrawal,2535.14,-1536.12,53,2189,23781.05,Personal,1.85,36,01-06-2022,Rejected,2189,MasterCard,8370.27,1484.94,74.25,25-05-2023,01-02-2023,2213,2189,09-06-2023,Praise,Pending,23-10-2023,1
2190,Sarah,Robinson,34,Female,Address_2190,New York,19458797043,sarah.robinson@kag.com,Savings,6544.25,20-04-2013,01-10-2023,2190,03-07-2023,Transfer,179.89,6724.14,92,2190,17323.66,Auto,9.4,36,10-07-2022,Rejected,2190,Visa,9368.51,1679.87,83.99,31-08-2023,19-11-2023,2930,2190,20-02-2023,Praise,Resolved,04-02-2023,1
2191,Stephanie,Davis,56,Male,Address_2191,Houston,19458797044,stephanie.davis@kag.com,Current,309.01,10-08-2003,13-07-2023,2191,25-02-2023,Withdrawal,585.92,-276.91,36,2191,21957.91,Mortgage,8.86,48,07-02-2022,Approved,2191,AMEX,2490.21,1168.66,58.43,08-07-2023,10-11-2023,9335,2191,29-07-2023,Suggestion,Resolved,13-05-2023,1
2192,Nancy,Martin,49,Female,Address_2192,Louisville,19458797045,nancy.martin@kag.com,Current,4311.64,25-09-2009,23-03-2023,2192,07-05-2023,Withdrawal,4752.46,9064.1,7,2192,9969.42,Auto,6.17,36,11-08-2020,Closed,2192,AMEX,6818.45,2239.23,111.96,12-10-2023,19-02-2023,2339,2192,10-01-2023,Complaint,Resolved,12-12-2023,1
2193,Kevin,Mitchell,46,Male,Address_2193,Seattle,19458797046,kevin.mitchell@kag.com,Savings,4155.5,07-10-2011,17-06-2023,2193,22-02-2023,Transfer,4805.52,-650.02,34,2193,11654.11,Auto,1.96,24,22-06-2021,Rejected,2193,MasterCard,6702.2,2295.39,114.77,23-03-2023,07-01-2023,5378,2193,11-05-2023,Complaint,Resolved,23-11-2023,1
2194,Kimberly,Young,33,Male,Address_2194,Detroit,19458797047,kimberly.young@kag.com,Savings,2622.71,06-04-2004,07-03-2023,2194,19-07-2023,Withdrawal,4374.55,6997.26,65,2194,38722.6,Mortgage,5.91,60,14-11-2021,Closed,2194,AMEX,4061.59,4480.21,224.01,16-05-2023,12-12-2023,1648,2194,06-06-2023,Praise,Pending,15-05-2023,1
2195,Matthew,Perez,18,Female,Address_2195,Omaha,19458797048,matthew.perez@kag.com,Current,9646.66,05-04-2017,22-01-2023,2195,03-02-2023,Transfer,2164.98,7481.68,4,2195,24440.44,Mortgage,9.28,48,18-10-2022,Closed,2195,MasterCard,2023.54,3340.04,167,24-04-2023,01-09-2023,2710,2195,23-05-2023,Suggestion,Resolved,20-05-2023,1
2196,Stephanie,Miller,29,Male,Address_2196,Denver,19458797049,stephanie.miller@kag.com,Current,4093.74,05-12-2002,02-12-2023,2196,15-02-2023,Transfer,2968.78,1124.96,26,2196,26193.21,Mortgage,6.51,12,23-03-2020,Approved,2196,Visa,7018.55,3152.89,157.64,19-12-2023,07-08-2023,8455,2196,22-09-2023,Praise,Resolved,25-12-2023,1
2197,Mark,Rodriguez,36,Female,Address_2197,Philadelphia,19458797050,mark.rodriguez@kag.com,Savings,8957.6,12-05-2001,11-04-2023,2197,27-07-2023,Deposit,4122.52,4835.08,20,2197,44976.43,Mortgage,2.78,24,22-11-2022,Approved,2197,MasterCard,5099.63,1309.27,65.46,11-11-2023,27-05-2023,3469,2197,14-10-2023,Praise,Pending,31-12-2023,1
2198,Joshua,Hall,26,Male,Address_2198,New York,19458797051,joshua.hall@kag.com,Savings,5199.59,14-04-2000,18-12-2023,2198,06-12-2023,Transfer,3383.96,8583.55,51,2198,12759,Auto,9.15,12,24-11-2021,Approved,2198,MasterCard,2721.22,1705.09,85.25,25-03-2023,15-07-2023,8421,2198,06-04-2023,Praise,Resolved,02-05-2023,1
2199,Donald,Smith,65,Male,Address_2199,San Diego,19458797052,donald.smith@kag.com,Current,8223.31,11-04-2010,26-11-2023,2199,26-11-2023,Transfer,4476.71,12700.02,77,2199,17134.31,Auto,8.79,36,01-06-2020,Approved,2199,AMEX,1515.24,4361.77,218.09,24-12-2023,18-04-2023,2681,2199,21-11-2023,Suggestion,Resolved,17-06-2023,1
2200,Timothy,Lewis,24,Female,Address_2200,Tucson,19458797053,timothy.lewis@kag.com,Savings,4568.81,21-10-2013,27-12-2023,2200,19-02-2023,Deposit,1585.55,6154.36,99,2200,16122.2,Personal,5.92,36,06-01-2020,Closed,2200,Visa,9514.46,2830.52,141.53,02-04-2023,27-01-2023,9355,2200,07-12-2023,Praise,Resolved,04-03-2023,1
2201,Kevin,Davis,47,Other,Address_2201,Nashville,19458797054,kevin.davis@kag.com,Savings,9916.22,18-01-2011,25-06-2023,2201,16-07-2023,Deposit,3124.51,13040.73,10,2201,33302.67,Personal,8.67,60,05-02-2022,Closed,2201,Visa,4679.25,900.89,45.04,21-07-2023,06-02-2023,8843,2201,11-05-2023,Complaint,Resolved,30-12-2023,1
2202,Stephanie,Brown,32,Other,Address_2202,Las Vegas,19458797055,stephanie.brown@kag.com,Savings,6436.29,01-04-2014,29-09-2023,2202,11-01-2023,Withdrawal,2839.52,9275.81,8,2202,28560.09,Auto,1.51,12,08-09-2020,Approved,2202,Visa,7738.57,3631.96,181.6,28-12-2023,19-03-2023,7245,2202,22-04-2023,Complaint,Resolved,05-08-2023,1
