CustomerSK,Customer ID,First Name,Last Name,Age,Gender,City,Email,Segment_Label
2431,2582,Michael,Rivera,66,Female,Memphis,michael.rivera@kag.com,Mid-Value/Loyal
2432,2583,Daniel,Allen,30,Male,Portland,daniel.allen@kag.com,High-Value/Frequent
2433,2584,Sandra,Taylor,33,Male,New York,sandra.taylor@kag.com,Mid-Value/Loyal
2434,2585,Patricia,White,32,Female,Fresno,patricia.white@kag.com,High-Value/Frequent
2435,2586,Karen,Torres,28,Other,Houston,karen.torres@kag.com,Mid-Value/Loyal
2436,2587,Jennifer,Johnson,29,Other,Las Vegas,jennifer.johnson@kag.com,High-Value/Frequent
2437,2588,Andrew,Young,39,Other,Nashville,andrew.young@kag.com,High-Value/Frequent
2438,2589,Lisa,White,42,Female,Tucson,lisa.white@kag.com,High-Value/Frequent
2439,2590,Kevin,Rodriguez,20,Other,San Antonio,kevin.rodriguez@kag.com,High-Value/Frequent
2440,2591,Joseph,Brown,41,Other,New York,joseph.brown@kag.com,High-Value/Frequent
2441,2592,Lisa,Taylor,42,Female,Chicago,lisa.taylor@kag.com,Mid-Value/Loyal
2442,2593,Paul,Taylor,26,Other,Charlotte,paul.taylor@kag.com,High-Value/Frequent
2443,2594,Carol,Roberts,45,Female,Milwaukee,carol.roberts@kag.com,High-Value/Frequent
2444,2595,Barbara,Mitchell,63,Male,Indianapolis,barbara.mitchell@kag.com,High-Value/Frequent
2445,2596,Timothy,Robinson,47,Male,Jacksonville,timothy.robinson@kag.com,Low-Value/New
2446,2597,Ronald,Flores,24,Female,Memphis,ronald.flores@kag.com,Mid-Value/Loyal
2447,2598,Carol,Hernandez,28,Female,Philadelphia,carol.hernandez@kag.com,Mid-Value/Loyal
2448,2599,Donna,Lee,27,Female,Memphis,donna.lee@kag.com,Low-Value/New
2449,2600,Karen,Lee,20,Other,San Francisco,karen.lee@kag.com,Low-Value/New
2450,2601,Brian,Moore,36,Other,Washington,brian.moore@kag.com,High-Value/Frequent
2451,2602,Andrew,Lewis,19,Female,Las Vegas,andrew.lewis@kag.com,High-Value/Frequent
2452,2603,Ashley,White,34,Female,San Francisco,ashley.white@kag.com,Mid-Value/Loyal
2453,2604,Nancy,Martinez,46,Other,Nashville,nancy.martinez@kag.com,Low-Value/New
2454,2607,Susan,Moore,66,Other,Colorado Springs,susan.moore@kag.com,Low-Value/New
2455,2609,Michael,Mitchell,21,Male,Nashville,michael.mitchell@kag.com,Mid-Value/Loyal
2456,2610,Jessica,Martin,60,Female,Seattle,jessica.martin@kag.com,High-Value/Frequent
2457,2611,John,Torres,43,Female,Sacramento,john.torres@kag.com,High-Value/Frequent
2458,2612,Susan,Hall,66,Other,Oklahoma City,susan.hall@kag.com,High-Value/Frequent
2459,2613,David,Moore,41,Male,Charlotte,david.moore@kag.com,Low-Value/New
2460,2614,Joseph,Taylor,29,Female,Phoenix,joseph.taylor@kag.com,High-Value/Frequent
2461,2615,Charles,Rodriguez,38,Female,San Jose,charles.rodriguez@kag.com,Mid-Value/Loyal
2462,2616,Andrew,Wilson,59,Other,Fort Worth,andrew.wilson@kag.com,Low-Value/New
2463,2617,Mary,Carter,33,Female,Nashville,mary.carter@kag.com,High-Value/Frequent
2464,2618,Anthony,Lewis,53,Other,Atlanta,anthony.lewis@kag.com,Mid-Value/Loyal
2465,2620,Andrew,Brown,26,Male,San Antonio,andrew.brown@kag.com,High-Value/Frequent
2466,2621,Karen,Moore,23,Female,Detroit,karen.moore@kag.com,Mid-Value/Loyal
2467,2622,Susan,Martin,61,Other,San Diego,susan.martin@kag.com,High-Value/Frequent
2468,2623,Sarah,Campbell,18,Male,Dallas,sarah.campbell@kag.com,Mid-Value/Loyal
2469,2624,Karen,Nelson,31,Female,Portland,karen.nelson@kag.com,Low-Value/New
2470,2625,Elizabeth,Baker,41,Female,Houston,elizabeth.baker@kag.com,Mid-Value/Loyal
2471,2626,Matthew,Rodriguez,27,Female,Nashville,matthew.rodriguez@kag.com,Mid-Value/Loyal
2472,2627,Mary,Gonzalez,35,Other,Milwaukee,mary.gonzalez@kag.com,Mid-Value/Loyal
2473,2628,Matthew,Anderson,62,Other,Nashville,matthew.anderson@kag.com,High-Value/Frequent
2474,2629,Steven,Clark,26,Male,Omaha,steven.clark@kag.com,Mid-Value/Loyal
2475,2631,Donald,Ramirez,36,Other,Colorado Springs,donald.ramirez@kag.com,Low-Value/New
2476,2632,Susan,Torres,53,Female,Charlotte,susan.torres@kag.com,Mid-Value/Loyal
2477,2633,James,Jackson,20,Female,Sacramento,james.jackson@kag.com,Low-Value/New
2478,2634,Melissa,Sanchez,55,Male,Atlanta,melissa.sanchez@kag.com,Low-Value/New
2479,2635,Jessica,Sanchez,26,Female,Louisville,jessica.sanchez@kag.com,High-Value/Frequent
2480,2636,Melissa,Harris,27,Female,Columbus,melissa.harris@kag.com,Mid-Value/Loyal
2481,2638,Andrew,Sanchez,34,Other,Oklahoma City,andrew.sanchez@kag.com,Low-Value/New
2482,2639,Kenneth,Rivera,59,Female,Fresno,kenneth.rivera@kag.com,High-Value/Frequent
2483,2640,Jennifer,Ramirez,55,Male,Fort Worth,jennifer.ramirez@kag.com,Low-Value/New
2484,2641,Matthew,Carter,65,Male,Tucson,matthew.carter@kag.com,Mid-Value/Loyal
2485,2642,Richard,Moore,66,Female,Las Vegas,richard.moore@kag.com,Mid-Value/Loyal
2486,2643,Kimberly,Young,60,Female,Oklahoma City,kimberly.young@kag.com,Low-Value/New
2487,2644,Linda,Williams,37,Male,Phoenix,linda.williams@kag.com,High-Value/Frequent
2488,2645,Charles,Johnson,24,Other,Kansas City,charles.johnson@kag.com,Low-Value/New
2489,2646,Kimberly,Allen,21,Female,Baltimore,kimberly.allen@kag.com,Low-Value/New
2490,2647,Patricia,Adams,27,Male,Las Vegas,patricia.adams@kag.com,Mid-Value/Loyal
2491,2648,Matthew,Jackson,38,Other,Omaha,matthew.jackson@kag.com,Mid-Value/Loyal
2492,2649,Joseph,Taylor,31,Male,San Antonio,joseph.taylor@kag.com,High-Value/Frequent
2493,2650,Patricia,Baker,42,Other,Mesa,patricia.baker@kag.com,Low-Value/New
2494,2651,Brian,Allen,34,Male,Kansas City,brian.allen@kag.com,Low-Value/New
2495,2652,Barbara,Lopez,45,Male,Indianapolis,barbara.lopez@kag.com,High-Value/Frequent
2496,2653,Emily,Carter,31,Other,Charlotte,emily.carter@kag.com,Mid-Value/Loyal
2497,2654,Emily,Williams,69,Female,El Paso,emily.williams@kag.com,Mid-Value/Loyal
2498,2655,Betty,Nelson,30,Male,Fort Worth,betty.nelson@kag.com,High-Value/Frequent
2499,2657,Donald,Sanchez,58,Male,Charlotte,donald.sanchez@kag.com,Mid-Value/Loyal
2500,2658,Susan,Wright,20,Other,Memphis,susan.wright@kag.com,High-Value/Frequent
2501,2659,Sarah,Davis,21,Female,Nashville,sarah.davis@kag.com,Mid-Value/Loyal
2502,2660,Karen,Scott,61,Other,Charlotte,karen.scott@kag.com,Mid-Value/Loyal
2503,2661,Mark,Miller,32,Other,Columbus,mark.miller@kag.com,High-Value/Frequent
2504,2662,Jennifer,Rivera,37,Female,Indianapolis,jennifer.rivera@kag.com,High-Value/Frequent
2505,2663,Emily,Rivera,25,Female,Charlotte,emily.rivera@kag.com,Mid-Value/Loyal
2506,2664,Mark,Scott,67,Female,Houston,mark.scott@kag.com,High-Value/Frequent
2507,2665,Kevin,Thomas,22,Other,Portland,kevin.thomas@kag.com,Low-Value/New
2508,2666,Mary,White,19,Other,El Paso,mary.white@kag.com,Mid-Value/Loyal
2509,2667,Daniel,Smith,45,Other,Memphis,daniel.smith@kag.com,Low-Value/New
2510,2668,Christopher,Carter,39,Female,Dallas,christopher.carter@kag.com,High-Value/Frequent
2511,2669,Donald,Harris,26,Male,San Antonio,donald.harris@kag.com,High-Value/Frequent
2512,2670,Robert,Martinez,45,Female,Houston,robert.martinez@kag.com,Mid-Value/Loyal
2513,2671,Christopher,Thomas,63,Male,Phoenix,christopher.thomas@kag.com,Mid-Value/Loyal
2514,2672,Kimberly,Thomas,18,Other,Phoenix,kimberly.thomas@kag.com,Mid-Value/Loyal
2515,2673,Elizabeth,Davis,69,Male,Austin,elizabeth.davis@kag.com,Low-Value/New
2516,2674,Matthew,Lewis,53,Female,Louisville,matthew.lewis@kag.com,Low-Value/New
2517,2675,Mary,Hill,66,Female,Indianapolis,mary.hill@kag.com,Mid-Value/Loyal
2518,2676,William,Ramirez,59,Female,Baltimore,william.ramirez@kag.com,Low-Value/New
2519,2677,Stephanie,Garcia,19,Male,Houston,stephanie.garcia@kag.com,Low-Value/New
2520,2678,Donald,Thomas,55,Female,Los Angeles,donald.thomas@kag.com,High-Value/Frequent
2521,2679,Joseph,Martin,43,Male,Chicago,joseph.martin@kag.com,Mid-Value/Loyal
2522,2680,David,Thomas,48,Other,Nashville,david.thomas@kag.com,Low-Value/New
2523,2681,Daniel,Miller,68,Male,Philadelphia,daniel.miller@kag.com,High-Value/Frequent
2524,2682,Christopher,Green,58,Other,Seattle,christopher.green@kag.com,Low-Value/New
2525,2683,David,Wilson,68,Male,Phoenix,david.wilson@kag.com,High-Value/Frequent
2526,2684,Andrew,Nelson,36,Other,Dallas,andrew.nelson@kag.com,High-Value/Frequent
2527,2685,Charles,Sanchez,48,Female,Oklahoma City,charles.sanchez@kag.com,Low-Value/New
2528,2686,David,Sanchez,26,Male,Louisville,david.sanchez@kag.com,High-Value/Frequent
2529,2687,Betty,Wilson,20,Other,Detroit,betty.wilson@kag.com,High-Value/Frequent
2530,2688,Melissa,Miller,55,Female,Seattle,melissa.miller@kag.com,High-Value/Frequent
2531,2689,John,Allen,23,Female,Denver,john.allen@kag.com,Low-Value/New
2532,2690,Jessica,Sanchez,66,Other,Chicago,jessica.sanchez@kag.com,High-Value/Frequent
2533,2691,Jessica,Hall,62,Other,Dallas,jessica.hall@kag.com,High-Value/Frequent
2534,2692,Steven,Martin,62,Male,Mesa,steven.martin@kag.com,Mid-Value/Loyal
2535,2693,Patricia,Williams,24,Other,Milwaukee,patricia.williams@kag.com,Low-Value/New
2536,2694,Patricia,Brown,58,Other,San Francisco,patricia.brown@kag.com,High-Value/Frequent
2537,2695,Joshua,Sanchez,42,Female,El Paso,joshua.sanchez@kag.com,Mid-Value/Loyal
2538,2696,Michelle,Hernandez,42,Other,Fresno,michelle.hernandez@kag.com,High-Value/Frequent
2539,2697,Thomas,Johnson,67,Other,Phoenix,thomas.johnson@kag.com,Mid-Value/Loyal
2540,2698,Paul,Wilson,18,Other,Charlotte,paul.wilson@kag.com,Low-Value/New
2541,2699,Joshua,Baker,39,Female,Chicago,joshua.baker@kag.com,Low-Value/New
2542,2700,Mark,Robinson,37,Female,Denver,mark.robinson@kag.com,Mid-Value/Loyal
2543,2702,Donna,Lopez,57,Female,Chicago,donna.lopez@kag.com,Low-Value/New
2544,2703,Joshua,Sanchez,38,Male,Kansas City,joshua.sanchez@kag.com,Mid-Value/Loyal
2545,2704,Stephanie,Baker,40,Female,Houston,stephanie.baker@kag.com,Low-Value/New
2546,2705,Paul,Allen,58,Female,Las Vegas,paul.allen@kag.com,Mid-Value/Loyal
2547,2706,Andrew,Gonzalez,50,Male,Milwaukee,andrew.gonzalez@kag.com,Mid-Value/Loyal
2548,2707,John,Wilson,26,Male,Austin,john.wilson@kag.com,Mid-Value/Loyal
2549,2708,Anthony,White,46,Male,Atlanta,anthony.white@kag.com,Mid-Value/Loyal
2550,2709,Betty,King,69,Other,New York,betty.king@kag.com,High-Value/Frequent
2551,2710,Lisa,Baker,49,Female,Dallas,lisa.baker@kag.com,Mid-Value/Loyal
2552,2711,Susan,Sanchez,28,Other,San Francisco,susan.sanchez@kag.com,Low-Value/New
2553,2712,John,Lee,69,Male,New York,john.lee@kag.com,Mid-Value/Loyal
2554,2713,Paul,Ramirez,53,Male,Chicago,paul.ramirez@kag.com,Low-Value/New
2555,2714,Lisa,Mitchell,46,Male,Detroit,lisa.mitchell@kag.com,Low-Value/New
2556,2715,Robert,Scott,65,Male,Milwaukee,robert.scott@kag.com,Low-Value/New
2557,2717,Anthony,Johnson,31,Male,El Paso,anthony.johnson@kag.com,Mid-Value/Loyal
2558,2718,Charles,Adams,69,Female,Baltimore,charles.adams@kag.com,High-Value/Frequent
2559,2720,Joseph,Thompson,42,Female,San Diego,joseph.thompson@kag.com,High-Value/Frequent
2560,2721,Charles,Anderson,43,Other,Boston,charles.anderson@kag.com,Mid-Value/Loyal
2561,2722,Elizabeth,Gonzalez,39,Male,Washington,elizabeth.gonzalez@kag.com,Mid-Value/Loyal
2562,2723,Daniel,Thompson,26,Other,Charlotte,daniel.thompson@kag.com,Low-Value/New
2563,2724,Joshua,Taylor,50,Female,Jacksonville,joshua.taylor@kag.com,Low-Value/New
2564,2725,Robert,Mitchell,40,Male,Oklahoma City,robert.mitchell@kag.com,Low-Value/New
2565,2726,James,Johnson,52,Other,El Paso,james.johnson@kag.com,Mid-Value/Loyal
2566,2727,Richard,Martin,37,Male,New York,richard.martin@kag.com,Low-Value/New
2567,2728,Charles,Martin,50,Male,Los Angeles,charles.martin@kag.com,Low-Value/New
2568,2729,Sandra,Rivera,52,Other,Denver,sandra.rivera@kag.com,Mid-Value/Loyal
2569,2730,Stephanie,Williams,63,Female,Columbus,stephanie.williams@kag.com,Low-Value/New
2570,2731,Brian,Lopez,47,Other,San Diego,brian.lopez@kag.com,High-Value/Frequent
2571,2732,Charles,Flores,63,Other,Kansas City,charles.flores@kag.com,Mid-Value/Loyal
2572,2733,Karen,Johnson,47,Female,Fort Worth,karen.johnson@kag.com,Low-Value/New
2573,2734,Paul,Scott,39,Other,Detroit,paul.scott@kag.com,Mid-Value/Loyal
2574,2735,Brian,Wilson,62,Male,Portland,brian.wilson@kag.com,High-Value/Frequent
2575,2736,Emily,Thomas,18,Female,Memphis,emily.thomas@kag.com,High-Value/Frequent
2576,2737,Margaret,Jackson,32,Other,Charlotte,margaret.jackson@kag.com,High-Value/Frequent
2577,2738,Thomas,King,42,Male,New York,thomas.king@kag.com,Low-Value/New
2578,2739,Andrew,Baker,37,Female,Louisville,andrew.baker@kag.com,High-Value/Frequent
2579,2740,Ronald,Rivera,24,Other,Chicago,ronald.rivera@kag.com,Mid-Value/Loyal
2580,2741,William,Garcia,33,Female,Seattle,william.garcia@kag.com,High-Value/Frequent
2581,2742,Charles,Gonzalez,69,Male,Fresno,charles.gonzalez@kag.com,High-Value/Frequent
2582,2743,Sandra,Scott,40,Male,Albuquerque,sandra.scott@kag.com,Low-Value/New
2583,2744,Patricia,Perez,38,Female,Memphis,patricia.perez@kag.com,High-Value/Frequent
2584,2745,Kimberly,Moore,18,Male,Boston,kimberly.moore@kag.com,Mid-Value/Loyal
2585,2746,Deborah,Lopez,64,Male,Detroit,deborah.lopez@kag.com,Low-Value/New
2586,2748,Michelle,Flores,64,Female,San Diego,michelle.flores@kag.com,High-Value/Frequent
2587,2749,Andrew,Miller,36,Other,Denver,andrew.miller@kag.com,Mid-Value/Loyal
2588,2750,Kenneth,Young,23,Other,Washington,kenneth.young@kag.com,High-Value/Frequent
2589,2751,Mark,Mitchell,55,Female,Memphis,mark.mitchell@kag.com,Low-Value/New
2590,2752,Mark,Jackson,49,Male,Tucson,mark.jackson@kag.com,Mid-Value/Loyal
2591,2753,Donna,Garcia,18,Male,Kansas City,donna.garcia@kag.com,Low-Value/New
2592,2754,Carol,Martin,47,Female,Sacramento,carol.martin@kag.com,High-Value/Frequent
2593,2755,Charles,Clark,33,Female,Chicago,charles.clark@kag.com,Mid-Value/Loyal
2594,2756,Carol,Nelson,44,Female,Denver,carol.nelson@kag.com,Low-Value/New
2595,2757,Richard,Torres,35,Male,Jacksonville,richard.torres@kag.com,High-Value/Frequent
2596,2758,Ronald,Mitchell,30,Other,Portland,ronald.mitchell@kag.com,Mid-Value/Loyal
2597,2759,Kenneth,Miller,61,Other,Charlotte,kenneth.miller@kag.com,Low-Value/New
2598,2760,Thomas,Jones,67,Male,Austin,thomas.jones@kag.com,Mid-Value/Loyal
2599,2761,David,Hernandez,45,Other,Detroit,david.hernandez@kag.com,Low-Value/New
2600,2762,Kenneth,Anderson,27,Female,Las Vegas,kenneth.anderson@kag.com,High-Value/Frequent
2601,2763,James,Williams,31,Female,San Jose,james.williams@kag.com,Low-Value/New
2602,2764,Mary,Jones,69,Male,Albuquerque,mary.jones@kag.com,High-Value/Frequent
2603,2765,Deborah,Thompson,46,Male,Atlanta,deborah.thompson@kag.com,Mid-Value/Loyal
2604,2766,Mark,Torres,28,Female,Houston,mark.torres@kag.com,Mid-Value/Loyal
2605,2767,Steven,Rodriguez,67,Female,San Jose,steven.rodriguez@kag.com,Mid-Value/Loyal
2606,2768,Elizabeth,Anderson,44,Male,Dallas,elizabeth.anderson@kag.com,Mid-Value/Loyal
2607,2769,Stephanie,Williams,61,Male,Fresno,stephanie.williams@kag.com,Mid-Value/Loyal
2608,2770,Michelle,Lewis,34,Female,Atlanta,michelle.lewis@kag.com,High-Value/Frequent
2609,2772,Betty,Taylor,48,Other,New York,betty.taylor@kag.com,Mid-Value/Loyal
2610,2773,William,Sanchez,38,Other,Fort Worth,william.sanchez@kag.com,Low-Value/New
2611,2774,Kimberly,Lee,50,Female,Nashville,kimberly.lee@kag.com,Mid-Value/Loyal
2612,2775,Linda,Davis,18,Male,Austin,linda.davis@kag.com,Low-Value/New
2613,2776,Lisa,Lee,23,Other,Columbus,lisa.lee@kag.com,Low-Value/New
2614,2778,Ronald,Nguyen,21,Female,Fresno,ronald.nguyen@kag.com,High-Value/Frequent
2615,2779,Joseph,Davis,39,Male,Boston,joseph.davis@kag.com,High-Value/Frequent
2616,2780,Thomas,Adams,30,Male,Houston,thomas.adams@kag.com,Mid-Value/Loyal
2617,2781,Daniel,White,61,Female,Detroit,daniel.white@kag.com,High-Value/Frequent
2618,2782,Nancy,Wright,47,Male,Indianapolis,nancy.wright@kag.com,Mid-Value/Loyal
2619,2783,Brian,Wilson,57,Female,Jacksonville,brian.wilson@kag.com,Mid-Value/Loyal
2620,2784,Christopher,Wilson,69,Male,Los Angeles,christopher.wilson@kag.com,High-Value/Frequent
2621,2785,Robert,Martinez,43,Female,Sacramento,robert.martinez@kag.com,High-Value/Frequent
2622,2786,Emily,Lopez,56,Male,Denver,emily.lopez@kag.com,Mid-Value/Loyal
2623,2787,Amanda,Nguyen,56,Female,Philadelphia,amanda.nguyen@kag.com,Low-Value/New
2624,2789,Daniel,Rivera,31,Male,San Diego,daniel.rivera@kag.com,Low-Value/New
2625,2790,Paul,King,43,Female,Columbus,paul.king@kag.com,Mid-Value/Loyal
2626,2791,Linda,Green,35,Other,Jacksonville,linda.green@kag.com,Mid-Value/Loyal
2627,2792,Richard,Martinez,68,Male,Chicago,richard.martinez@kag.com,Mid-Value/Loyal
2628,2793,Linda,Taylor,41,Female,Kansas City,linda.taylor@kag.com,High-Value/Frequent
2629,2795,Kevin,Williams,68,Male,Charlotte,kevin.williams@kag.com,Mid-Value/Loyal
2630,2796,James,Walker,42,Female,El Paso,james.walker@kag.com,Mid-Value/Loyal
2631,2797,Brian,Smith,67,Other,El Paso,brian.smith@kag.com,Mid-Value/Loyal
2632,2798,Nancy,Lopez,49,Male,Seattle,nancy.lopez@kag.com,Mid-Value/Loyal
2633,2799,Andrew,Hill,23,Other,Denver,andrew.hill@kag.com,Mid-Value/Loyal
2634,2800,Nancy,Brown,33,Other,Louisville,nancy.brown@kag.com,Mid-Value/Loyal
2635,2801,Thomas,Adams,20,Female,Detroit,thomas.adams@kag.com,High-Value/Frequent
2636,2802,Robert,Gonzalez,38,Female,Jacksonville,robert.gonzalez@kag.com,Mid-Value/Loyal
2637,2803,Sarah,King,49,Male,Houston,sarah.king@kag.com,Low-Value/New
2638,2804,Charles,Adams,19,Female,Los Angeles,charles.adams@kag.com,Mid-Value/Loyal
2639,2805,Michelle,Lee,64,Male,Chicago,michelle.lee@kag.com,Low-Value/New
2640,2806,Donald,Perez,37,Male,San Antonio,donald.perez@kag.com,Low-Value/New
2641,2807,Melissa,Brown,28,Other,Indianapolis,melissa.brown@kag.com,High-Value/Frequent
2642,2808,Margaret,Moore,68,Female,Milwaukee,margaret.moore@kag.com,Low-Value/New
2643,2809,William,Jones,35,Female,Jacksonville,william.jones@kag.com,Mid-Value/Loyal
2644,2810,Joseph,Jackson,28,Male,Denver,joseph.jackson@kag.com,Low-Value/New
2645,2812,John,Lopez,53,Female,San Francisco,john.lopez@kag.com,Mid-Value/Loyal
2646,2813,Betty,Taylor,55,Other,Louisville,betty.taylor@kag.com,Mid-Value/Loyal
2647,2814,Kevin,Martinez,29,Other,Denver,kevin.martinez@kag.com,Mid-Value/Loyal
2648,2815,Robert,King,48,Male,Atlanta,robert.king@kag.com,Mid-Value/Loyal
2649,2816,Robert,Garcia,53,Female,El Paso,robert.garcia@kag.com,Low-Value/New
2650,2817,Ashley,Davis,47,Female,Oklahoma City,ashley.davis@kag.com,High-Value/Frequent
2651,2819,Linda,Lopez,21,Other,San Jose,linda.lopez@kag.com,Mid-Value/Loyal
2652,2820,Elizabeth,Rodriguez,19,Female,Austin,elizabeth.rodriguez@kag.com,Mid-Value/Loyal
2653,2821,Donna,Johnson,61,Male,Charlotte,donna.johnson@kag.com,High-Value/Frequent
2654,2822,Timothy,Davis,30,Other,San Francisco,timothy.davis@kag.com,High-Value/Frequent
2655,2823,Emily,Hernandez,43,Female,Louisville,emily.hernandez@kag.com,Mid-Value/Loyal
2656,2824,Deborah,Scott,46,Other,Denver,deborah.scott@kag.com,Low-Value/New
2657,2825,Betty,Martinez,65,Other,Houston,betty.martinez@kag.com,Low-Value/New
2658,2826,Thomas,Lee,53,Other,Washington,thomas.lee@kag.com,High-Value/Frequent
2659,2827,Donald,Martin,45,Male,Washington,donald.martin@kag.com,Mid-Value/Loyal
2660,2828,Linda,Mitchell,25,Female,Atlanta,linda.mitchell@kag.com,Mid-Value/Loyal
2661,2829,Michelle,Davis,22,Female,Colorado Springs,michelle.davis@kag.com,Low-Value/New
2662,2830,Matthew,Scott,49,Other,Fresno,matthew.scott@kag.com,Low-Value/New
2663,2831,David,Lewis,47,Female,Tucson,david.lewis@kag.com,Low-Value/New
2664,2832,Mary,Adams,31,Other,Omaha,mary.adams@kag.com,High-Value/Frequent
2665,2833,Joseph,Lopez,64,Other,Tucson,joseph.lopez@kag.com,Mid-Value/Loyal
2666,2834,Stephanie,Wilson,60,Other,Fort Worth,stephanie.wilson@kag.com,High-Value/Frequent
2667,2836,Ronald,Roberts,27,Female,Louisville,ronald.roberts@kag.com,High-Value/Frequent
2668,2837,Margaret,Lee,23,Other,Jacksonville,margaret.lee@kag.com,Low-Value/New
2669,2838,Patricia,Perez,33,Female,Washington,patricia.perez@kag.com,Low-Value/New
2670,2839,Susan,Lee,43,Male,San Francisco,susan.lee@kag.com,Mid-Value/Loyal
2671,2840,Kenneth,Baker,38,Male,Detroit,kenneth.baker@kag.com,Mid-Value/Loyal
2672,2841,Kenneth,Roberts,53,Other,Chicago,kenneth.roberts@kag.com,Low-Value/New
2673,2842,Matthew,Robinson,58,Male,San Antonio,matthew.robinson@kag.com,Low-Value/New
2674,2843,Stephanie,Hill,59,Male,San Diego,stephanie.hill@kag.com,High-Value/Frequent
2675,2844,Elizabeth,Martin,47,Male,Oklahoma City,elizabeth.martin@kag.com,Mid-Value/Loyal
2676,2845,Charles,White,22,Male,Fort Worth,charles.white@kag.com,Mid-Value/Loyal
2677,2846,Margaret,Thompson,27,Male,Sacramento,margaret.thompson@kag.com,Mid-Value/Loyal
2678,2847,Barbara,Miller,65,Male,San Francisco,barbara.miller@kag.com,High-Value/Frequent
2679,2848,Anthony,Rodriguez,48,Female,Louisville,anthony.rodriguez@kag.com,Low-Value/New
2680,2849,Michelle,Smith,28,Male,Jacksonville,michelle.smith@kag.com,Mid-Value/Loyal
2681,2850,Mary,Sanchez,55,Female,Washington,mary.sanchez@kag.com,High-Value/Frequent
2682,2851,Richard,Nguyen,24,Other,Kansas City,richard.nguyen@kag.com,Mid-Value/Loyal
2683,2852,Emily,Nguyen,29,Male,Tucson,emily.nguyen@kag.com,High-Value/Frequent
2684,2853,Donald,Baker,62,Male,Washington,donald.baker@kag.com,High-Value/Frequent
2685,2854,Jessica,Perez,66,Female,Atlanta,jessica.perez@kag.com,Mid-Value/Loyal
2686,2855,Emily,Baker,58,Male,San Jose,emily.baker@kag.com,High-Value/Frequent
2687,2856,Emily,Martinez,25,Female,Portland,emily.martinez@kag.com,High-Value/Frequent
2688,2857,Kimberly,Garcia,45,Female,Charlotte,kimberly.garcia@kag.com,Low-Value/New
2689,2858,William,Taylor,33,Male,Washington,william.taylor@kag.com,High-Value/Frequent
2690,2859,Elizabeth,Roberts,20,Other,Baltimore,elizabeth.roberts@kag.com,Mid-Value/Loyal
